rank,lemma,pos,avg_rank,sources_count,rank_itwac,rank_opensubs,rank_wordfreq,count_itwac,count_opensubs,freq_wordfreq,gender,auxiliary,adj_class,nvdb_tier,notes,rank_lip,count_lip,rank_news,count_news,rank_literature,count_literature,rank_wikipedia,count_wikipedia
7902,sessualità,noun,9527.0,3,6383,15440,6758,11350,412,8.32e-06,f,,,,,10565,114,5937,19,,,9048,3656
7903,amministrativa,noun,9527.33,3,8181,18095,2306,7567,314,3.67e-05,f,,,,,1435,3785,4202,37,7316,56,1351,41491
7904,ambulante,adjective,9529.0,3,10859,9076,8652,4663,978,5.7199999999999994e-06,na,,e,,,22596,21,26910,1,16116,17,14651,1790
7905,soggettivo,adjective,9530.0,3,2838,19993,5759,39643,261,1.0529999999999999e-05,na,,o,AU,,9968,131,11941,5,5554,82,9751,3302
7906,tg,noun,9530.67,3,9648,12275,6669,5739,605,8.51e-06,m,,,,,,,,,,,7379,4912
7907,instaurare,verb,9531.33,3,3410,17854,7330,30220,321,7.336e-06,na,avere,,,,2169,2088,4133,38,34602,5,5493,7491
7908,immerso,adjective,9534.0,3,8302,12263,8037,7380,606,6.45e-06,na,,o,,,15836,48,10045,7,8729,43,9112,3623
7909,squillo,noun,9534.0,3,15337,3240,10025,2490,4425,4.488e-06,mf,,,,,32370,9,,,7126,58,23096,852
7910,impaziente,adjective,9536.0,3,12808,5828,9972,3502,1935,4.57e-06,na,,e,AD,,7838,210,8388,10,5142,91,29211,574
7911,reality,noun,9537.0,3,13045,8157,7409,3396,0,0,ambiguous,,,,gender not in NVdB or Morph-it!; verify,,0,11838,0,,0,6866,0
7912,arrestato,adjective,9541.0,3,20425,3901,4297,1442,0,0,na,,o,,,4323,0,8343,0,10267,0,4430,0
7913,ahi,adjective,9543.67,3,15639,3246,9746,2402,4416,4.68e-06,na,,invariable,,non-standard ending; verify class,,,,,4901,97,,234
7914,paranoia,noun,9544.33,3,11554,7787,9292,4206,1258,5.11e-06,f,,,,,23764,18,8183,10,,,22703,877
7915,legislazione,noun,9544.67,3,1443,23539,3652,96504,191,2.0220000000000003e-05,f,,,,,455,14908,2001,122,6188,71,5902,6792
7916,gustoso,adjective,9545.67,3,7504,10988,10145,8734,728,4.458e-06,na,,o,AD,,23578,19,21481,1,16778,16,,
7917,siciliano,noun,9547.0,3,12194,12892,3555,3821,0,0,m,,,AU,,26044,0,,0,529,0,3860,0
7918,perplesso,adjective,9549.67,3,5734,14112,8803,13486,480,5.559999999999999e-06,na,,o,AU,,6657,290,10525,6,10080,35,21049,996
7919,operato,adjective,9550.0,3,5647,14110,8893,13854,0,0,na,,o,,,6208,0,11938,0,8231,0,7693,0
7920,cronologia,noun,9551.0,3,10644,11076,6933,4831,716,7.94e-06,f,,,,,27347,13,15537,3,3962,128,6717,5652
7921,ms,noun,9552.33,3,16955,6454,5248,2061,1663,1.2e-05,ambiguous,,,,gender not in NVdB or Morph-it!; verify,,,,,613,950,6489,5960
7922,disagiare,verb,9552.67,3,22620,3196,2842,1161,4500,2.8487e-05,na,avere,,,,5430,423,4246,36,4435,110,8482,4035
7923,appositamente,adverb,9553.5,2,,13415,5692,,523,1.07e-05,na,,,,,8235,191,8165,10,12341,25,4043,11344
7924,dorso,noun,9553.67,3,7684,14627,6350,8379,451,9.12e-06,m,,,AU,,42457,4,,,5011,94,4508,9843
7925,gelato,adjective,9553.67,3,11522,7108,10031,4225,0,0,na,,o,AU,,32707,0,28519,0,6895,0,18038,0
7926,ingrandire,verb,9554.33,3,7696,9925,11042,8364,854,3.863e-06,na,avere,,AD,,21395,24,10900,6,6457,67,8592,3969
7927,ortodosso,adjective,9556.67,3,5780,14344,8546,13319,468,5.83e-06,na,,o,,,11682,92,9409,8,6870,61,6189,6357
7928,mutuo,noun,9559.33,3,3457,16605,8616,29637,363,5.75e-06,m,,,AU,,8135,195,1764,147,33302,5,28709,592
7929,rapito,adjective,9559.33,3,17631,3478,7569,1910,4042,7.02e-06,na,,o,,,9588,142,32155,1,10484,33,7537,4774
7930,contemplare,verb,9560.0,3,3029,17388,8263,36442,336,6.166e-06,na,avere,,AU,,2057,2271,3559,49,3028,180,10204,3081
7931,superficiale,noun,9561.67,3,19006,5574,4105,1663,0,0,m,,,,,5621,0,4822,0,9166,0,4860,0
7932,suscettibile,adjective,9562.33,3,4334,11969,12384,21084,632,3.18e-06,na,,e,,,4704,552,5151,25,18994,13,15716,1595
7933,inerente,adjective,9563.0,3,2112,21356,5221,59846,230,1.203e-05,na,,e,,,2983,1224,6322,17,18225,14,6798,5561
7934,scavalcare,verb,9563.67,3,7289,9713,11689,9138,883,3.535e-06,na,avere,,AD,,10133,126,7726,12,8247,47,12832,2179
7935,bè,verb,9564.33,3,11071,5708,11914,4518,1995,3.39e-06,na,avere,,,,,,25182,1,,,,
7936,diesel,adjective,9568.0,3,11137,11026,6541,4478,723,8.71e-06,na,,invariable,,,7202,248,5631,21,,,5204,8076
7937,autoritario,adjective,9569.0,3,6305,13614,8788,11584,511,5.59e-06,na,,o,,,4962,498,2249,106,48421,3,10466,2972
7938,gregge,noun,9574.33,3,10300,9781,8642,5112,874,5.75e-06,m,,,,,14017,62,10331,6,4308,115,13704,1970
7939,proverbio,noun,9574.67,3,9812,10838,8074,5562,742,6.36e-06,m,,,,,6739,282,8581,9,5590,81,15571,1623
7940,antibiotico,adjective,9575.33,3,13733,6807,8186,3091,0,0,na,,o,,,4252,0,1450,0,,0,10977,0
7941,dopo,adjective,9576.0,3,28509,148,71,699,0,0,na,,o,FO,,214,0,143,0,82,0,36,0
7942,ritiro,noun,9577.33,3,2332,12031,14369,51796,627,2.51e-06,m,,,AU,,8532,178,,,23322,9,15642,1609
7943,conchiglia,noun,9579.67,3,9798,9469,9472,5581,916,4.9100000000000004e-06,f,,,AD,,,,,,8456,45,7746,4597
7944,they,noun,9579.67,3,10320,9779,8640,5096,874,5.75e-06,ambiguous,,,,gender not in NVdB or Morph-it!; verify,47094,3,2036,120,,,13028,2131
7945,fratellanza,noun,9580.0,3,10345,8622,9773,5070,1064,4.68e-06,f,,,,,11479,95,6507,16,10351,33,12903,2161
7946,cospirazione,noun,9581.67,3,14883,5423,8439,2645,2150,5.95e-06,f,,,,,15359,51,7650,12,4605,105,9246,3549
7947,disastrare,verb,9584.33,3,23963,1880,2910,1022,8697,2.75e-05,na,avere,,,,2346,1860,1757,148,7545,53,5071,8367
7948,trentina,noun,9584.33,3,6770,13218,8765,10333,537,5.62e-06,f,,,,,14189,60,,,8931,41,8758,3838
7949,deliberare,verb,9585.33,3,2910,15976,9870,38291,389,4.6e-06,na,avere,,,,3875,776,8068,11,3303,161,16222,1510
7950,lattina,noun,9585.33,3,12074,5789,10893,3882,1952,3.92e-06,f,,,AD,,17127,40,28939,1,,,26611,670
7951,pigiama,noun,9585.33,3,14755,4325,9676,2699,2947,4.79e-06,m,,,AD,,,,,,,,30250,543
7952,suddetto,adjective,9585.33,3,1330,22120,5306,105577,215,1.177e-05,na,,o,,,2895,1286,11011,6,3255,165,7067,5221
7953,sganciare,verb,9589.0,3,8197,7094,13476,7545,1442,2.8139999999999997e-06,na,avere,,AD,,17343,39,10174,7,,,11454,2583
7954,fà,verb,9592.0,3,10281,9387,9108,5124,0,0,na,avere,,,,25947,0,,0,16622,0,,0
7955,stupenda,noun,9593.33,3,20030,3282,5468,1492,4359,1.1410000000000001e-05,f,,,,,23028,20,,,8440,45,38408,367
7956,colpevolezza,noun,9593.67,3,9947,8211,10623,5447,1152,4.07e-06,f,,,,,10823,108,11308,5,44000,3,13442,2027
7957,want,noun,9595.67,3,11686,8585,8516,4118,1074,5.89e-06,ambiguous,,,,gender not in NVdB or Morph-it!; verify,25103,16,,,,,10330,3023
7958,muta,noun,9596.33,3,14534,7551,6704,2775,1314,8.39e-06,f,,,AD,,14230,60,13515,4,3286,162,7795,4557
7959,arduo,adjective,9597.67,3,5833,13515,9445,13156,518,4.97e-06,na,,o,,,3568,898,3602,48,6526,66,16230,1508
7960,manzo,noun,9598.33,3,13584,5741,9470,3149,1980,4.9100000000000004e-06,m,,,AD,,9495,145,15024,3,6576,65,15266,1673
7961,roll,noun,9599.67,3,11941,6914,9944,3958,1504,4.57e-06,ambiguous,,,,gender not in NVdB or Morph-it!; verify,21899,22,10563,6,23969,9,5896,6800
7962,elite,noun,9600.0,3,11868,9314,7618,3996,940,6.92e-06,f,,,,,20028,27,4432,33,,,8298,4186
7963,alga,noun,9601.0,3,8858,9378,10567,6637,931,4.152e-06,f,,,AD,,14098,61,13991,3,18189,14,9143,3607
7964,stirare,verb,9602.67,3,10511,7697,10600,4927,1278,4.102e-06,na,avere,,AU,,34845,7,31619,1,28278,7,49524,244
7965,affrettare,verb,9604.0,3,6769,8369,13674,10334,1119,2.7200000000000002e-06,na,avere,,,,6024,350,5316,24,1898,303,14712,1780
7966,ospedaliero,adjective,9605.0,3,2740,18164,7911,41466,312,6.59e-06,na,,o,,,8219,192,5409,23,,,7579,4745
7967,digerire,verb,9607.0,3,7968,9828,11025,7944,868,3.884e-06,na,avere,,,,15495,50,8925,9,16139,17,40218,340
7968,lavanderia,noun,9609.33,3,12665,4546,11617,3568,2753,3.55e-06,f,,,AD,,,,,,,,23562,824
7969,sovietico,noun,9609.33,3,15546,7812,5470,2428,0,0,m,,,AU,,5142,0,3272,0,,0,1979,0
7970,chiarimento,noun,9609.67,3,2526,18577,7726,46511,300,6.789999999999999e-06,m,,,,,2583,1584,15708,3,19074,13,19956,1088
7971,medio,adjective,9610.0,3,469,21808,6553,273570,220,8.71e-06,na,,o,FO,,6575,298,3576,48,17134,15,6796,5567
7972,partigiano,adjective,9612.0,3,7942,16795,4099,7980,0,0,na,,o,AU,,16147,0,9474,0,2197,0,2554,0
7973,surf,noun,9613.67,3,10420,6444,11977,4999,1669,3.39e-06,m,,,,,,,24075,1,,,13795,1951
7974,difettoso,adjective,9615.67,3,10643,7753,10451,4832,1267,4.206e-06,na,,o,,,8575,177,4021,40,17384,15,20827,1015
7975,piantagione,noun,9616.33,3,10149,9496,9204,5243,912,5.16e-06,f,,,,,8955,163,13141,4,10233,34,7751,4593
7976,cassonetto,noun,9619.67,3,11538,6458,10863,4217,1662,3.98e-06,m,,,,,,,,,,,,214
7977,ripiegare,verb,9619.67,3,7347,10159,11353,9028,825,3.695e-06,na,avere,,,,11620,93,5561,22,5111,92,6245,6273
7978,crepa,noun,9623.0,3,11694,6603,10572,4112,1604,4.14e-06,f,,,,,20333,27,10905,6,28295,7,18214,1256
7979,fermamente,adverb,9623.0,2,,10140,9106,,827,5.25e-06,na,,,,,1927,2506,4087,38,11834,27,11781,2484
7980,lineare,adjective,9624.67,3,4216,19361,5297,21986,277,1.182e-05,na,,e,AU,,7175,250,5515,22,18128,14,3298,14481
7981,ribaltare,verb,9625.33,3,7110,10880,10886,9533,739,3.921e-06,na,avere,,,,9857,134,4836,29,,,11622,2532
7982,balia,noun,9625.67,3,9833,8426,10618,5546,1107,4.07e-06,f,,,AU,,9194,155,6291,17,4678,103,15377,1655
7983,felicemente,adverb,9626.0,2,,8904,10348,,1009,4.27e-06,na,,,,,12970,73,14041,3,4554,106,16281,1499
7984,segnalato,adjective,9628.33,3,8591,13699,6595,6991,505,8.64e-06,na,,o,,,6931,268,7483,12,8461,45,7020,5273
7985,digitare,verb,9629.33,3,5693,9880,13315,13638,861,2.847e-06,na,avere,,,,34000,8,20264,2,16585,16,31898,498
7986,compimento,noun,9629.67,3,3323,17823,7743,31398,321,6.76e-06,m,,,,,4757,542,9793,7,5681,79,7256,5043
7987,movente,noun,9631.67,3,13484,3398,12013,3196,4165,3.348e-06,m,,,,,20650,26,18972,2,19072,13,17197,1378
7988,colossale,adjective,9635.0,3,8441,11561,8903,7192,669,5.46e-06,na,,e,,,7426,235,5826,20,7704,52,13345,2056
7989,ammenda,noun,9636.67,3,5728,9833,13349,13507,867,2.82e-06,f,,,,,7026,259,16413,2,8445,45,21492,961
7990,lanciato,adjective,9636.67,3,14702,8472,5736,2716,1096,1.063e-05,na,,o,,,4754,543,3507,50,10263,34,4187,10860
7991,inserimento,noun,9641.0,3,1354,19942,7627,102706,262,6.92e-06,m,,,AU,,4151,684,9067,8,,,5371,7763
7992,borghese,noun,9643.0,3,17659,7023,4247,1902,0,0,m,,,AU,,12049,0,8815,0,2671,0,4017,0
7993,borghese,noun,9643.0,3,17659,7023,4247,1902,0,0,f,,,AU,,12049,0,8815,0,2671,0,4017,0
7994,quo,noun,9644.67,3,8042,13925,6967,7812,490,7.94e-06,ambiguous,,,,gender not in NVdB or Morph-it!; verify,5452,420,2259,105,3397,155,9429,3458
7995,fast,noun,9648.67,3,14320,8360,6266,2857,1120,9.33e-06,ambiguous,,,,gender not in NVdB or Morph-it!; verify,15955,47,9031,8,,,9971,3190
7996,disk,adjective,9650.67,3,12030,8075,8847,3913,0,0,na,,invariable,,,43809,0,,0,,0,11759,0
7997,bill,noun,9652.0,3,24202,1195,3559,999,15330,2.09e-05,ambiguous,,,,gender not in NVdB or Morph-it!; verify,10571,114,2323,101,,,2866,17156
7998,cotto,noun,9652.67,3,16069,6797,6092,2280,0,0,m,,,,,31861,0,,0,3350,0,7051,0
7999,indettare,verb,9654.0,3,3685,17448,7829,26947,334,6.65e-06,na,avere,,,,6758,280,7601,12,11738,28,7267,5032
8000,acquatico,adjective,9657.0,3,7456,11943,9572,8823,635,4.896e-06,na,,o,,,10001,130,15728,3,21304,11,5690,7162
8001,sottosegretario,noun,9657.33,3,1797,19478,7697,73584,274,6.846e-06,m,,,,,7816,211,12012,5,,,7902,4464
8002,elastico,noun,9658.0,3,13976,8104,6894,2991,0,0,m,,,AU,,11878,0,13705,0,18254,0,8725,0
8003,estinguere,verb,9658.33,3,6032,12937,10006,12449,557,4.510000000000001e-06,na,avere,,,,13678,65,5305,24,5223,89,4237,10702
8004,genuino,adjective,9660.0,3,7182,14202,7596,9379,475,6.936000000000001e-06,na,,o,AD,,7924,206,6390,17,8917,42,22518,891
8005,school,noun,9660.33,3,15140,8296,5545,2555,1136,1.12e-05,ambiguous,,,,gender not in NVdB or Morph-it!; verify,21503,23,3377,53,,,1739,31617
8006,take,noun,9661.0,3,12621,8110,8252,3589,1179,6.17e-06,m,,,,,35567,7,17668,2,,,8289,4191
8007,ventiquattro,numeral,9663.5,2,,9508,9819,,910,4.68e-06,na,,,AU,,12537,78,16335,2,4894,97,9899,3223
8008,pianista,noun,9664.33,3,7801,10888,10304,8202,738,4.295e-06,mf,,,,,28900,11,,,21003,11,5266,7970
8009,controllore,noun,9664.67,3,8532,11018,9444,7060,724,4.97e-06,m,,,AD,,5819,371,10096,7,,,11079,2723
8010,sbrigare,verb,9664.67,3,11000,1214,16780,4566,14987,1.9140000000000002e-06,na,avere,,AU,,16289,45,15946,3,16803,16,,
8011,scout,adjective,9665.0,3,16176,4686,8133,2253,2647,6.31e-06,na,,invariable,AD,,32200,9,,,,,7114,5168
8012,sommerso,adjective,9665.33,3,7572,11964,9460,8609,633,4.937e-06,na,,o,,,7333,241,7113,14,9329,39,11764,2488
8013,macellaio,noun,9670.33,3,12725,5408,10878,3537,2157,3.932e-06,m,,,,,15850,48,22941,1,39885,4,16882,1416
8014,irritante,adjective,9672.67,3,12424,6006,10588,3703,1848,4.1199999999999995e-06,na,,e,,,11449,96,10844,6,26225,7,21940,928
8015,manodopera,noun,9674.33,3,5206,15582,8235,15820,405,6.17e-06,f,,,AD,,3164,1110,1246,226,,,11165,2685
8016,insicuro,adjective,9676.0,3,10396,8035,10597,5025,1197,4.11e-06,na,,o,,,9390,149,12044,5,,,20440,1046
8017,scalare,adjective,9676.0,3,20175,4634,4219,1476,0,0,na,,e,,,9326,0,7667,0,10287,0,2611,0
8018,cognizione,noun,9676.33,3,5643,13053,10333,13901,549,4.27e-06,f,,,,,6081,343,9111,8,3340,159,20094,1077
8019,altitudine,noun,9677.33,3,9697,10637,8698,5690,767,5.62e-06,f,,,,,21730,23,32811,1,,,2619,19259
8020,valanga,noun,9681.0,3,8338,12413,8292,7328,595,6.107e-06,f,,,AD,,9825,135,6976,14,19089,13,15297,1668
8021,crocifisso,noun,9682.33,3,8847,13008,7192,6655,552,7.565e-06,m,,,AD,,16945,41,,,7263,56,4695,9308
8022,allevatore,noun,9683.33,3,6181,12714,10155,12026,572,4.44e-06,m,,,,,2905,1277,12073,5,,,11246,2655
8023,spontaneamente,adverb,9684.5,2,,10975,8394,,729,6.03e-06,na,,,,,8976,162,14534,3,5623,80,9827,3266
8024,miliardario,adjective,9685.67,3,12772,7361,8924,3520,1364,5.42e-06,na,,o,,,13675,65,3940,41,,,14317,1850
8025,rispettato,adjective,9685.67,3,10142,11362,7553,5252,688,7.05e-06,na,,o,,,2064,2260,5272,24,9177,40,14369,1841
8026,torcia,noun,9686.0,3,10602,5378,13078,4861,2171,2.95e-06,f,,,AD,,30219,10,14627,3,17207,15,16834,1423
8027,ampiamente,adverb,9687.5,2,,15704,3671,,401,2e-05,na,,,AU,,1838,2685,1173,248,10120,34,3107,15616
8028,stemma,noun,9687.67,3,8380,13121,7562,7280,544,7.0300000000000005e-06,m,,,,,39301,5,,,7129,58,1651,33712
8029,gradimento,noun,9691.0,3,7591,10842,10640,8564,741,4.07e-06,m,,,,,12353,81,9569,7,26388,7,12388,2301
8030,genitale,adjective,9692.0,3,13172,8305,7599,3338,1134,6.93e-06,na,,e,,,6551,300,10867,6,,,10356,3015
8031,pugnale,noun,9692.0,3,12578,4931,11567,3614,2452,3.5610000000000003e-06,m,,,,,,,26251,1,4737,102,10243,3059
8032,variare,verb,9694.33,3,2723,22065,4295,41806,215,1.6059e-05,na,avere,,AU,,4466,601,3357,54,3836,134,2819,17495
8033,ia,noun,9697.33,3,19713,1020,8359,1541,18725,6.03e-06,ambiguous,,,,gender not in NVdB or Morph-it!; verify,17974,35,4386,34,13172,23,14361,1842
8034,rilevato,adjective,9698.0,3,8261,14239,6594,7445,473,8.64e-06,na,,o,,,6777,279,8891,9,15608,18,5377,7755
8035,presentatore,noun,9698.33,3,5489,13157,10449,14573,541,4.2099999999999995e-06,m,,,,,16475,44,,,,,10860,2807
8036,penetrazione,noun,9698.67,3,6638,14578,7880,10672,454,6.61e-06,f,,,,,9006,161,8697,9,20688,11,9131,3611
8037,configurazione,noun,9700.33,3,2881,20841,5379,38755,241,1.155e-05,f,,,,,7549,226,5505,22,19739,12,3254,14745
8038,we,adjective,9701.33,3,20598,4867,3639,1418,0,0,na,,e,,,16502,0,9730,0,40708,0,4622,0
8039,indesiderato,adjective,9702.33,3,7083,11293,10731,9577,695,4.02e-06,na,,o,,,5318,440,4206,37,,,10965,2770
8040,patire,verb,9703.0,3,6258,11648,11203,11700,662,3.75e-06,na,avere,,,,8105,197,5011,27,1481,386,13266,2075
8041,conoscente,noun,9704.0,3,11514,9505,8093,4234,911,6.3100000000000006e-06,mf,,,,,18367,34,13749,3,7705,52,11773,2486
8042,se,verb,9705.33,3,29059,29,28,670,0,0,na,avere,,,,45,0,36,0,31,0,89,0
8043,straccio,adjective,9705.33,3,16793,4860,7463,2100,0,0,na,,o,,,13788,0,16003,0,7709,0,30213,0
8044,comportamentale,adjective,9707.33,3,6476,11747,10899,11145,654,3.91e-06,na,,e,,,14108,61,3147,60,,,11672,2515
8045,strumentare,verb,9707.33,3,23694,4029,1399,1049,3262,6.76e-05,na,avere,,,,496,13928,1221,235,3674,141,1764,30964
8046,intrattenere,verb,9708.0,3,5635,13747,9742,13948,501,4.683e-06,na,avere,,,,3307,1025,11056,6,19167,13,6742,5627
8047,rimpianto,noun,9708.0,3,8159,8101,12864,7599,1181,3.02e-06,m,,,,,23166,19,,,,,37006,389
8048,leo,noun,9709.0,3,23205,2039,3883,1095,7847,1.86e-05,ambiguous,,,,gender not in NVdB or Morph-it!; verify,24214,17,,,11265,29,4252,10652
8049,accarezzare,verb,9710.0,3,6075,10349,12706,12289,802,3.0789999999999997e-06,na,avere,,AU,,34024,8,20859,1,5231,89,,239
8050,perdente,noun,9714.33,3,17950,3024,8169,1847,0,0,mf,,,,,8146,0,3233,0,18228,0,9553,0
8051,colmo,noun,9715.67,3,11178,10050,7919,4448,840,6.5630000000000005e-06,m,,,AD,,7557,226,21233,1,3192,169,15787,1583
8052,incoraggiamento,noun,9718.33,3,9404,9190,10561,5995,958,4.167e-06,m,,,,,4507,592,6434,16,10486,33,16813,1426
8053,vincente,noun,9718.67,3,19600,5122,4434,1557,0,0,m,,,AU,,7382,0,4414,0,22600,0,3770,0
8054,vincente,noun,9718.67,3,19600,5122,4434,1557,0,0,f,,,AU,,7382,0,4414,0,22600,0,3770,0
8055,insensato,adjective,9721.67,3,8829,10324,10012,6674,805,4.5089999999999995e-06,na,,o,,,6286,323,8460,10,10099,35,34888,429
8056,supporto,noun,9722.67,3,1002,17618,10548,140477,328,4.17e-06,m,,,FO,,11549,94,9562,7,,,9165,3594
8057,centesimo,adjective,9723.33,3,22997,2412,3761,1119,0,0,na,,o,AU,,5755,0,4815,0,6325,0,7880,0
8058,rendita,noun,9725.0,3,4371,17564,7240,20856,330,7.43e-06,f,,,,,13099,72,2407,96,3235,166,8196,4248
8059,schiava,noun,9726.0,3,15147,6368,7663,2553,1698,6.92e-06,f,,,,,16292,45,22021,1,5018,94,11353,2617
8060,tavoletta,noun,9726.0,3,11397,8085,9696,4299,1185,4.79e-06,f,,,AD,,27629,13,16649,2,12267,26,9239,3551
8061,lordo,adjective,9726.33,3,3476,19704,5999,29353,269,9.93e-06,na,,o,,,3014,1207,2883,71,12332,26,10728,2860
8062,ordinaria,noun,9727.0,3,14365,10135,4681,2835,828,1.415e-05,f,,,,,5069,478,5541,22,3846,133,6502,5937
8063,pranzo,noun,9727.67,3,2886,12495,13802,38687,588,2.69e-06,m,,,FO,,27889,12,18532,2,11876,27,44099,293
8064,urbanistico,adjective,9729.67,3,1739,21865,5585,76843,219,1.1000999999999999e-05,na,,o,AU,,10908,107,8079,11,,,4197,10820
8065,osservatore,adjective,9730.33,3,16464,7751,4976,2180,0,0,na,,e,,,2054,0,1858,0,6376,0,3543,0
8066,lampo,adjective,9731.33,3,16473,5604,7117,2177,0,0,na,,o,AU,,21326,0,12284,0,3686,0,10971,0
8067,resurrezione,noun,9732.33,3,9469,9345,10383,5927,934,4.27e-06,f,,,,,32121,9,29186,1,12373,25,8610,3947
8068,elaborato,adjective,9735.33,3,5668,16189,7349,13726,0,0,na,,o,,,2383,0,6830,0,24244,0,6307,0
8069,aceto,adjective,9740.0,3,8632,10546,10042,6922,778,4.47e-06,na,,o,,,,,,,7759,51,15525,1631
8070,tango,noun,9741.0,3,11403,7868,9952,4295,1236,4.57e-06,m,,,,,22904,20,,,,,12164,2359
8071,accidentale,adjective,9742.0,3,8531,9676,11019,7061,888,3.89e-06,na,,e,,,7113,253,13410,4,10703,32,11137,2700
8072,convogliare,verb,9744.33,3,9728,9082,10423,5660,977,4.245e-06,na,avere,,,,8061,199,4499,33,12986,23,4484,9907
8073,fiocco,noun,9746.67,3,9951,8175,11114,5445,1163,3.8e-06,m,,,AD,,,,,,11223,29,25675,712
8074,reo,noun,9748.67,3,9318,13940,5988,6085,490,9.96e-06,m,,,,,15524,50,20398,1,1655,349,6530,5885
8075,lontanamente,adverb,9753.5,2,,7039,12468,,1462,3.16e-06,na,,,,,11540,94,6240,17,37436,4,36091,405
8076,id,verb,9758.67,3,6714,17140,5422,10470,344,1.15e-05,na,avere,,,,41823,4,6120,18,1910,301,10124,3118
8077,pettegolezzo,noun,9759.0,3,12073,5214,11990,3883,2250,3.382e-06,m,,,AD,,38015,6,11884,5,9151,40,19954,1088
8078,immunitario,adjective,9759.67,3,6986,11409,10884,9832,683,3.927e-06,na,,o,,,14590,57,5660,21,,,10587,2916
8079,manifesto,verb,9762.67,3,21780,5397,2111,1257,0,0,na,avere,,,,3145,0,3796,0,1507,0,2820,0
8080,connettere,verb,9763.67,3,2432,17392,9467,48986,336,4.915999999999999e-06,na,avere,,AU,,19117,31,6572,16,10300,34,12463,2281
8081,bunker,noun,9764.0,3,13288,5680,10324,3288,2008,4.27e-06,m,,,,,29384,11,,,,,9153,3600
8082,implorare,verb,9765.67,3,10444,3852,15001,4979,3488,2.34e-06,na,avere,,,,17165,40,21967,1,4948,96,16055,1538
8083,palare,verb,9766.0,3,20602,4009,4687,1417,3299,1.4101e-05,na,avere,,,,18626,33,8356,10,6091,73,6267,6247
8084,investigazione,noun,9767.67,3,9854,8545,10904,5525,1082,3.9e-06,f,,,,,13185,71,,,12950,24,13474,2022
8085,appoggio,noun,9768.67,3,2813,12953,13540,40011,555,2.75e-06,m,,,AU,,6896,270,15054,3,15146,18,25222,734
8086,mc,noun,9773.67,3,9439,13138,6744,5962,543,8.32e-06,ambiguous,,,,gender not in NVdB or Morph-it!; verify,38568,5,31223,1,,,8029,4371
8087,salvaguardare,verb,9774.33,3,3351,16835,9137,30854,354,5.25e-06,na,avere,,,,1728,2959,3136,60,35109,5,13530,2008
8088,maleducato,adjective,9775.33,3,16999,4037,8290,2052,3257,6.11e-06,na,,o,AD,,33877,8,,,,,,
8089,gradualmente,adverb,9778.0,2,,13492,6064,,519,9.77e-06,na,,,,,3147,1120,1730,152,35045,5,4119,11110
8090,ionio,adjective,9779.0,3,12095,5852,11390,3873,1920,3.645e-06,na,,o,,,20677,26,14392,3,9704,37,5198,8090
8091,rimanente,adjective,9780.33,3,8523,12855,7963,7072,563,6.47e-06,na,,e,,,6275,324,5302,24,1496,383,4621,9512
8092,intestinale,adjective,9781.0,3,9283,11374,8686,6133,687,5.63e-06,na,,e,,,26770,14,15681,3,,,10793,2836
8093,figliare,verb,9781.67,3,28700,222,423,689,129115,0.000224,na,avere,,,,4744,544,4365,34,382,1500,223,214124
8094,accensione,noun,9783.67,3,7845,9608,11898,8134,896,3.39e-06,f,,,,,22819,20,30299,1,,,8871,3763
8095,recintare,verb,9785.0,3,12941,6840,9574,3443,1526,4.894e-06,na,avere,,AD,,23524,19,22342,1,10834,31,8816,3800
8096,sarcasmo,noun,9785.33,3,12649,9058,7649,3578,980,6.92e-06,m,,,,,26201,14,,,12244,26,30110,547
8097,addormentato,adjective,9785.67,3,15242,4414,9701,2522,2857,4.777e-06,na,,o,AD,,24097,18,24762,1,13289,23,15811,1579
8098,immobiliare,noun,9785.67,3,22114,3825,3418,1214,0,0,f,,,AU,,5297,0,909,0,28224,0,6914,0
8099,onorato,adjective,9785.67,3,11881,7184,10292,3989,1413,4.31e-06,na,,o,,,10290,122,15959,3,4939,96,19143,1165
8100,hit,noun,9788.67,3,11326,10176,7864,4345,823,6.61e-06,f,,,,,,,,,,,5228,8035
8101,valentino,adjective,9788.67,3,20485,4163,4718,1433,3131,1.41e-05,na,,o,,,17190,39,21223,1,5635,80,6209,6325
8102,pseudonimo,noun,9789.67,3,11231,10466,7672,4404,788,6.91e-06,m,,,AU,,25332,16,25251,1,20707,11,3569,13224
8103,menzione,noun,9790.0,3,5365,18816,5189,15120,293,1.215e-05,f,,,,,4237,660,10298,6,1545,372,4854,8868
8104,risentimento,noun,9792.67,3,9992,8712,10674,5412,1048,4.07e-06,m,,,AD,,10647,113,4804,29,6868,61,13174,2093
8105,flessione,noun,9793.0,3,6539,11787,11053,10985,651,3.85e-06,f,,,,,9419,148,2206,108,,,12663,2225
