rank	token	lemma_guess	count	cum_count	cum_pct_missing	cum_pct_corpus	category	english_gloss
3439	pip	pip	633	10393798	74.2616	4.3026	proper_noun	
3440	riusci	riusci	633	10394431	74.2662	4.3029	residual	
3441	franny	franny	632	10395063	74.2707	4.3031	proper_noun	
3442	riportarmi	riportarmi	632	10395695	74.2752	4.3034	tokeniser_fixable	
3443	sbarazzarmi	sbarazzarmi	632	10396327	74.2797	4.3037	tokeniser_fixable	
3444	sbrigarti	sbrigarti	632	10396959	74.2842	4.3039	tokeniser_fixable	
3445	amero	amero	631	10397590	74.2887	4.3042	residual	
3446	cadra	cadra	631	10398221	74.2932	4.3044	residual	
3447	divertirvi	divertirvi	631	10398852	74.2977	4.3047	tokeniser_fixable	
3448	hilton	hilton	631	10399483	74.3022	4.3050	proper_noun	
3449	sands	sands	631	10400114	74.3068	4.3052	residual	
3450	teri	teri	631	10400745	74.3113	4.3055	proper_noun	
3451	tirarci	tirarci	631	10401376	74.3158	4.3057	tokeniser_fixable	
3452	chiedendomi	chiedendomi	630	10402006	74.3203	4.3060	residual	
3453	graal	graal	630	10402636	74.3248	4.3063	residual	
3454	kieran	kieran	630	10403266	74.3293	4.3065	foreign_word	
3455	leroy	leroy	630	10403896	74.3338	4.3068	proper_noun	
3456	lip	lip	630	10404526	74.3383	4.3070	foreign_word	
3457	accusarmi	accusarmi	629	10405155	74.3428	4.3073	tokeniser_fixable	
3458	arabia	arabia	629	10405784	74.3473	4.3076	residual	Arabia
3459	fraser	fraser	629	10406413	74.3518	4.3078	proper_noun	
3460	ichi	ichi	629	10407042	74.3563	4.3081	residual	
3461	lowell	lowell	629	10407671	74.3607	4.3083	proper_noun	
3462	lukas	lukas	629	10408300	74.3652	4.3086	proper_noun	
3463	starling	starling	629	10408929	74.3697	4.3089	foreign_word	
3464	garth	garth	628	10409557	74.3742	4.3091	proper_noun	
3465	nubilato	nubilato	628	10410185	74.3787	4.3094	residual	spinsterhood
3466	scusaci	scusaci	628	10410813	74.3832	4.3096	tokeniser_fixable	
3467	sentiro	sentiro	628	10411441	74.3877	4.3099	residual	
3468	contabilita	contabilita	627	10412068	74.3922	4.3102	tokeniser_fixable	
3469	distrarmi	distrarmi	627	10412695	74.3966	4.3104	tokeniser_fixable	
3470	five	five	627	10413322	74.4011	4.3107	foreign_word	
3471	hiv	hiv	627	10413949	74.4056	4.3109	numerals_acronyms	
3472	michaels	michaels	627	10414576	74.4101	4.3112	residual	
3473	noh	noh	627	10415203	74.4146	4.3115	residual	
3474	prenditela	prenditela	627	10415830	74.4190	4.3117	residual	
3475	softball	softball	627	10416457	74.4235	4.3120	foreign_word	
3476	spaventarla	spaventarla	627	10417084	74.4280	4.3122	tokeniser_fixable	
3477	sykes	sykes	627	10417711	74.4325	4.3125	residual	
3478	vendicarmi	vendicarmi	627	10418338	74.4370	4.3128	tokeniser_fixable	
3479	ì	ì	627	10418965	74.4414	4.3130	residual	
3480	bruxelles	bruxelles	626	10419591	74.4459	4.3133	proper_noun	Brussels
3481	piacerle	piacerle	626	10420217	74.4504	4.3135	tokeniser_fixable	
3482	ramirez	ramirez	626	10420843	74.4549	4.3138	residual	Ramirez
3483	yolanda	yolanda	626	10421469	74.4593	4.3141	proper_noun	
3484	zhang	zhang	626	10422095	74.4638	4.3143	residual	
3485	amir	amir	625	10422720	74.4683	4.3146	foreign_word	
3486	brewster	brewster	625	10423345	74.4727	4.3148	proper_noun	
3487	campidoglio	campidoglio	625	10423970	74.4772	4.3151	residual	Capitolium, the Capitoline Hill, one of the Seven hills of Rome, an ancient square located on top of the hill
3488	sheva	sheva	625	10424595	74.4817	4.3154	foreign_word	
3489	uccidila	uccidila	625	10425220	74.4861	4.3156	residual	
3490	forge	forge	624	10425844	74.4906	4.3159	foreign_word	
3491	benche	benche	623	10426467	74.4950	4.3161	residual	
3492	cold	cold	623	10427090	74.4995	4.3164	foreign_word	
3493	davey	davey	623	10427713	74.5039	4.3166	proper_noun	
3494	joanne	joanne	623	10428336	74.5084	4.3169	proper_noun	
3495	larsen	larsen	623	10428959	74.5128	4.3172	residual	
3496	portabagagli	portabagagli	623	10429582	74.5173	4.3174	residual	porter, any structure in or on a vehicle for carrying baggage or luggage
3497	ripetermi	ripetermi	623	10430205	74.5218	4.3177	tokeniser_fixable	
3498	chiacchierone	chiacchierone	622	10430827	74.5262	4.3179	residual	gossip
3499	kerry	kerry	622	10431449	74.5306	4.3182	proper_noun	
3500	allenarsi	allenarsi	621	10432070	74.5351	4.3184	tokeniser_fixable	to train, to do exercises, to diminish, lessen, weaken
3501	atene	atene	621	10432691	74.5395	4.3187	tokeniser_fixable	Athens
3502	bee	bee	621	10433312	74.5439	4.3190	proper_noun	
3503	cercapersone	cercapersone	621	10433933	74.5484	4.3192	residual	pager, beeper
3504	comprarle	comprarle	621	10434554	74.5528	4.3195	tokeniser_fixable	
3505	enrique	enrique	621	10435175	74.5573	4.3197	proper_noun	Enrique
3506	fields	fields	621	10435796	74.5617	4.3200	residual	
3507	gim	gim	621	10436417	74.5661	4.3202	foreign_word	
3508	mao	mao	621	10437038	74.5706	4.3205	foreign_word	Mao
3509	perdersi	perdersi	621	10437659	74.5750	4.3208	tokeniser_fixable	to lose, to miss out on; to miss, to fade away or disappear
3510	rompipalle	rompipalle	621	10438280	74.5794	4.3210	residual	pain in the arse, ball-breaker
3511	santita	santita	621	10438901	74.5839	4.3213	tokeniser_fixable	
3512	sembrarti	sembrarti	621	10439522	74.5883	4.3215	tokeniser_fixable	
3513	sposarvi	sposarvi	621	10440143	74.5928	4.3218	tokeniser_fixable	
3514	susanna	susanna	621	10440764	74.5972	4.3220	proper_noun	a female given name, equivalent to English Susan, Susanna
3515	benton	benton	620	10441384	74.6016	4.3223	proper_noun	
3516	highway	highway	620	10442004	74.6061	4.3226	foreign_word	
3517	oo	oo	620	10442624	74.6105	4.3228	residual	
3518	prepariamoci	prepariamoci	620	10443244	74.6149	4.3231	residual	
3519	hardison	hardison	619	10443863	74.6193	4.3233	residual	
3520	lahey	lahey	619	10444482	74.6238	4.3236	residual	
3521	ramen	ramen	619	10445101	74.6282	4.3238	residual	ramen
3522	series	series	619	10445720	74.6326	4.3241	foreign_word	
3523	andie	andie	618	10446338	74.6370	4.3244	proper_noun	
3524	essergli	essergli	618	10446956	74.6414	4.3246	tokeniser_fixable	
3525	guardatela	guardatela	618	10447574	74.6458	4.3249	tokeniser_fixable	
3526	ladymildred	ladymildred	618	10448192	74.6503	4.3251	residual	
3527	mangiarla	mangiarla	618	10448810	74.6547	4.3254	tokeniser_fixable	
3528	duane	duane	617	10449427	74.6591	4.3256	proper_noun	
3529	rapper	rapper	617	10450044	74.6635	4.3259	foreign_word	
3530	rhe	rhe	617	10450661	74.6679	4.3261	foreign_word	
3531	vederne	vederne	617	10451278	74.6723	4.3264	tokeniser_fixable	
3532	casanova	casanova	616	10451894	74.6767	4.3267	residual	Casanova
3533	risolvera	risolvera	616	10452510	74.6811	4.3269	residual	
3534	tutorgirl	tutorgirl	616	10453126	74.6855	4.3272	residual	
3535	weiss	weiss	616	10453742	74.6899	4.3274	residual	a surname in German, Weiß or Weiss
3536	ciuzza	ciuzza	615	10454357	74.6943	4.3277	residual	
3537	glassa	glassa	615	10454972	74.6987	4.3279	residual	glaze, icing, frosting
3538	lavarsi	lavarsi	615	10455587	74.7031	4.3282	tokeniser_fixable	to wash
3539	manuliga	manuliga	615	10456202	74.7075	4.3284	residual	
3540	mostrarci	mostrarci	615	10456817	74.7119	4.3287	tokeniser_fixable	
3541	olaf	olaf	615	10457432	74.7163	4.3289	proper_noun	
3542	rispondero	rispondero	615	10458047	74.7207	4.3292	residual	
3543	stern	stern	615	10458662	74.7251	4.3295	proper_noun	Stern
3544	contattarmi	contattarmi	614	10459276	74.7295	4.3297	tokeniser_fixable	
3545	gertrude	gertrude	614	10459890	74.7338	4.3300	proper_noun	
3546	gunther	gunther	614	10460504	74.7382	4.3302	proper_noun	
3547	parlagli	parlagli	614	10461118	74.7426	4.3305	tokeniser_fixable	
3548	sparisca	sparisca	614	10461732	74.7470	4.3307	residual	
3549	goodwin	goodwin	613	10462345	74.7514	4.3310	residual	
3550	patteggiare	patteggiare	613	10462958	74.7558	4.3312	residual	to negotiate, to negotiate [with con ‘with ’], to compromise
3551	aw	aw	612	10463570	74.7601	4.3315	residual	
3552	berta	berta	612	10464182	74.7645	4.3317	proper_noun	shearwater, pile driver, prank, hoax
3553	credici	credici	612	10464794	74.7689	4.3320	residual	
3554	ferengi	ferengi	612	10465406	74.7733	4.3322	residual	
3555	piantarla	piantarla	612	10466018	74.7776	4.3325	tokeniser_fixable	to stop or give up ; to leave off; to stop, Used other than figuratively or idiomatically: compound of the infinitive piantare with la
3556	pilø	pilø	612	10466630	74.7820	4.3328	residual	
3557	proteggersi	proteggersi	612	10467242	74.7864	4.3330	tokeniser_fixable	to protect oneself
3558	adios	adios	611	10467853	74.7907	4.3333	residual	
3559	alfonso	alfonso	611	10468464	74.7951	4.3335	proper_noun	Alfonso
3560	barker	barker	611	10469075	74.7995	4.3338	foreign_word	
3561	leeds	leeds	611	10469686	74.8038	4.3340	residual	
3562	navy	navy	611	10470297	74.8082	4.3343	foreign_word	
3563	scopriamolo	scopriamolo	611	10470908	74.8126	4.3345	residual	
3564	tirarsi	tirarsi	611	10471519	74.8169	4.3348	tokeniser_fixable	to pull oneself
3565	willa	willa	611	10472130	74.8213	4.3350	proper_noun	
3566	griffith	griffith	610	10472740	74.8257	4.3353	proper_noun	
3567	higgins	higgins	610	10473350	74.8300	4.3355	proper_noun	Higgins
3568	hwa	hwa	610	10473960	74.8344	4.3358	foreign_word	
3569	svegliera	svegliera	610	10474570	74.8387	4.3360	residual	
3570	hwan	hwan	609	10475179	74.8431	4.3363	residual	
3571	indossarlo	indossarlo	609	10475788	74.8474	4.3365	tokeniser_fixable	
3572	lobos	lobos	609	10476397	74.8518	4.3368	residual	
3573	mosè	mosè	609	10477006	74.8561	4.3370	residual	Moses
3574	prendiamolo	prendiamolo	609	10477615	74.8605	4.3373	residual	
3575	splende	splende	609	10478224	74.8648	4.3376	residual	
3576	concedermi	concedermi	608	10478832	74.8692	4.3378	tokeniser_fixable	
3577	delaney	delaney	608	10479440	74.8735	4.3381	proper_noun	
3578	roscoe	roscoe	608	10480048	74.8779	4.3383	proper_noun	
3579	schwartz	schwartz	608	10480656	74.8822	4.3386	residual	
3580	sistemarmi	sistemarmi	608	10481264	74.8866	4.3388	tokeniser_fixable	
3581	yuki	yuki	608	10481872	74.8909	4.3391	foreign_word	
3582	droidi	droidi	607	10482479	74.8952	4.3393	residual	
3583	nimueh	nimueh	607	10483086	74.8996	4.3396	residual	
3584	nord-est	nord-est	607	10483693	74.9039	4.3398	residual	northeast
3585	quagmire	quagmire	607	10484300	74.9082	4.3401	foreign_word	
3586	saiyan	saiyan	607	10484907	74.9126	4.3403	residual	
3587	spring	spring	607	10485514	74.9169	4.3406	foreign_word	
3588	trinity	trinity	607	10486121	74.9213	4.3408	foreign_word	
3589	walters	walters	607	10486728	74.9256	4.3411	residual	
3590	josef	josef	606	10487334	74.9299	4.3413	proper_noun	
3591	larson	larson	606	10487940	74.9343	4.3416	residual	
3592	mandarli	mandarli	606	10488546	74.9386	4.3418	tokeniser_fixable	
3593	shy	shy	606	10489152	74.9429	4.3421	numerals_acronyms	
3594	tesla	tesla	606	10489758	74.9472	4.3423	tokeniser_fixable	tesla
3595	alce	alce	605	10490363	74.9516	4.3426	residual	elk , moose
3596	carissima	carissima	605	10490968	74.9559	4.3428	residual	
3597	chiederci	chiederci	605	10491573	74.9602	4.3431	tokeniser_fixable	
3598	federal	federal	605	10492178	74.9645	4.3433	foreign_word	
3599	ignorarlo	ignorarlo	605	10492783	74.9689	4.3436	tokeniser_fixable	
3600	malia	malia	605	10493388	74.9732	4.3438	proper_noun	charm, enchantment, spell
3601	mckinley	mckinley	605	10493993	74.9775	4.3441	residual	
3602	opporsi	opporsi	605	10494598	74.9818	4.3443	tokeniser_fixable	to oppose, to object
3603	poe	poe	605	10495203	74.9861	4.3446	foreign_word	
3604	portiamola	portiamola	605	10495808	74.9905	4.3448	residual	
3605	been	been	604	10496412	74.9948	4.3451	foreign_word	
3606	houdini	houdini	604	10497016	74.9991	4.3453	residual	
3607	hubert	hubert	604	10497620	75.0034	4.3456	proper_noun	
3608	mayer	mayer	604	10498224	75.0077	4.3458	proper_noun	
3609	pinocchio	pinocchio	604	10498828	75.0120	4.3461	residual	Pinocchio, pine nut, pine kernel
3610	reuben	reuben	604	10499432	75.0164	4.3463	proper_noun	
3611	seguirci	seguirci	604	10500036	75.0207	4.3466	tokeniser_fixable	
3612	volerla	volerla	604	10500640	75.0250	4.3468	tokeniser_fixable	
3613	e'e	e'e	603	10501243	75.0293	4.3471	residual	
3614	fujiko	fujiko	603	10501846	75.0336	4.3473	residual	
3615	impedirgli	impedirgli	603	10502449	75.0379	4.3476	tokeniser_fixable	
3616	pj	pj	603	10503052	75.0422	4.3478	residual	
3617	tirapiedi	tirapiedi	603	10503655	75.0465	4.3481	residual	minion, hanger-on
3618	knight	knight	602	10504257	75.0508	4.3483	foreign_word	
